"","name","birthYear","birthDate","gender","birthplace","dates"
"4411","Troy Brouwer","1985-01-01T00:00:00+02:00","1985-08-17","male","{British Columbia|Canada|North Delta British Columbia}",1985-08-17
"4412","Tyler Eckford","1985-01-01T00:00:00+02:00","1985-09-08","male","{British Columbia|Vancouver|Canada}",1985-09-08
"4413","Tyler Gotto","1985-01-01T00:00:00+02:00","1985-06-03","male","{Regina Saskatchewan|Canada}",1985-06-03
"4414","Shaun Heshka","1985-01-01T00:00:00+02:00","1985-07-30","","{Saskatchewan|Canada|Melville Saskatchewan}",1985-07-30
"4415","Shawn Belle","1985-01-01T00:00:00+02:00","1985-01-03","","{Alberta|Edmonton|Canada}",1985-01-03
"4416","Shea Weber","1985-01-01T00:00:00+02:00","1985-08-14","male","{British Columbia|Sicamous|Canada}",1985-08-14
"4417","Stefan Meyer (ice hockey)","1985-01-01T00:00:00+02:00","1985-07-20","male","{Saskatchewan|Canada|Fox Valley Saskatchewan}",1985-07-20
"4418","Stephen Dixon (ice hockey)","1985-01-01T00:00:00+02:00","1985-09-07","","{Nova Scotia|Canada|Halifax (former city)}",1985-09-07
"4419","Steve Bernier","1985-01-01T00:00:00+02:00","1985-03-31","male","{Quebec City|Canada|Quebec}",1985-03-31
"4420","Kyle Hagel","1985-01-01T00:00:00+02:00","1985-01-21","male","{Hamilton Ontario|Ontario|Canada}",1985-01-21
"4421","Kyle Quincey","1985-01-01T00:00:00+02:00","1985-08-12","male","{Ontario|Kitchener Ontario|Canada}",1985-08-12
"4422","Marc-Antoine Pouliot","1985-01-01T00:00:00+02:00","1985-05-22","male","{Quebec City|Canada|Quebec}",1985-05-22
"4423","Marc Methot","1985-01-01T00:00:00+02:00","1985-06-21","male","{Ontario|Ottawa|Canada}",1985-06-21
"4424","Mariève Provost","1985-01-01T00:00:00+02:00","1985-04-15","female","{Canada|Laval Quebec|Quebec}",1985-04-15
"4425","Mark Letestu","1985-01-01T00:00:00+02:00","1985-02-04","","{Elk Point Alberta|Canada}",1985-02-04
"4426","Mark Mancari","1985-01-01T00:00:00+02:00","1985-07-11","male","{Ontario|London Ontario|Canada}",1985-07-11
"4427","Jamie Bates (ice hockey)","1985-01-01T00:00:00+02:00","1985-01-21","male","{Ontario|Toronto|Canada}",1985-01-21
"4428","Jamie Fraser","1985-01-01T00:00:00+02:00","1985-11-17","","{Ontario|Sarnia|Canada}",1985-11-17
"4429","Jamie Tardif","1985-01-01T00:00:00+02:00","1985-01-23","","{Ontario|Welland|Canada}",1985-01-23
"4430","Jason Lepine","1985-01-01T00:00:00+02:00","1985-03-26","male","{Ontario|Cornwall Ontario|Canada}",1985-03-26
"4431","Jay Beagle","1985-01-01T00:00:00+02:00","1985-10-16","","{Alberta|Canada|Calgary}",1985-10-16
"4432","Jay Rosehill","1985-01-01T00:00:00+02:00","1985-07-16","male","{Alberta|Canada|Olds Alberta}",1985-07-16
"4433","Jean-François Jacques","1985-01-01T00:00:00+02:00","1985-04-29","","{Terrebonne Quebec|Canada|Quebec}",1985-04-29
"4434","Jean-Francois Boucher","1985-01-01T00:00:00+02:00","1985-12-01","male","{Rosemère Quebec|Canada|Quebec}",1985-12-01
"4435","Dylan Hunter","1985-01-01T00:00:00+02:00","1985-05-21","male","{Quebec City|Canada|Quebec}",1985-05-21
"4436","Josh Tordjman","1985-01-01T00:00:00+02:00","1985-01-11","","{Canada|Montreal|Quebec}",1985-01-11
"4437","Julian Talbot","1985-01-01T00:00:00+02:00","1985-03-24","","{Ontario|Nickel Centre|Canada}",1985-03-24
"4438","Justin Bowers","1985-01-01T00:00:00+02:00","1985-05-20","male","{Nova Scotia|Halifax Nova Scotia|Canada}",1985-05-20
"4439","Justin Sawyer","1985-01-01T00:00:00+02:00","1985-10-18","","{Ontario|Oshawa|Canada}",1985-10-18
"4440","Ashley Riggs","1985-01-01T00:00:00+02:00","1985-03-25","female","{Ontario|Canada|Pickering Ontario}",1985-03-25
"4441","Ashton Rome","1985-01-01T00:00:00+02:00","1985-12-31","male","{Manitoba|Nesbitt Manitoba|Canada}",1985-12-31
"4442","Annie Guay","1985-01-01T00:00:00+02:00","1985-06-29","female","{Rouyn-Noranda|Canada|Quebec}",1985-06-29
"4443","Anthony Stewart (ice hockey)","1985-01-01T00:00:00+02:00","1985-01-05","male","{LaSalle Quebec|Canada|Quebec}",1985-01-05
"4444","Olivier Labelle","1985-01-01T00:00:00+02:00","1985-07-15","male","{Saint-Eustache Quebec|Canada|Quebec}",1985-07-15
"4445","Oren Eizenman","1985-01-01T00:00:00+02:00","1985-03-27","male","{Ontario|Toronto|Canada}",1985-03-27
"4446","Rane Carnegie","1985-01-01T00:00:00+02:00","1985-01-02","male","{Ontario|Toronto|Canada}",1985-01-02
"4447","Raymond Sawada","1985-01-01T00:00:00+02:00","1985-02-19","","{British Columbia|Richmond British Columbia|Canada}",1985-02-19
"4448","Rejean Beauchemin","1985-01-01T00:00:00+02:00","1985-05-03","male","{Manitoba|Winnipeg|Canada}",1985-05-03
"4449","Philippe Dupuis","1985-01-01T00:00:00+02:00","1985-04-24","","{Canada|Laval Quebec|Quebec}",1985-04-24
"4450","Pierre-Luc Létourneau-Leblond","1985-01-01T00:00:00+02:00","1985-06-04","male","{Lévis Quebec|Canada|Quebec}",1985-06-04
"4451","Alexandre Bolduc","1985-01-01T00:00:00+02:00","1985-06-26","","{Canada|Montreal|Quebec}",1985-06-26
"4452","Alexandre Picard (ice hockey)","1985-01-01T00:00:00+02:00","1985-10-09","male","{Les Rivières Quebec City|Canada|Quebec}",1985-10-09
"4453","Alexandre R. Picard","1985-01-01T00:00:00+02:00","1985-07-05","male","{Gatineau|Hull Quebec|Canada|Quebec}",1985-07-05
"4454","Rick Kozak","1985-01-01T00:00:00+02:00","1985-08-19","male","{Manitoba|Canada|Norway House}",1985-08-19
"4455","Riley Weselowski","1985-01-01T00:00:00+02:00","1985-02-24","male","{Manitoba|Canada|Pilot Mound Manitoba}",1985-02-24
"4456","Rob Nolan","1985-01-01T00:00:00+02:00","1985-12-10","male","{Alberta|Sherwood Park|Canada}",1985-12-10
"4457","Robert Nilsson","1985-01-01T00:00:00+02:00","1985-01-10","","{Alberta|Canada|Calgary}",1985-01-10
"4458","T. J. Mulock","1985-01-01T00:00:00+02:00","1985-06-25","","{British Columbia|Canada|Langley British Columbia (city)}",1985-06-25
"4459","Teddy Purcell","1985-01-01T00:00:00+02:00","1985-09-08","","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1985-09-08
"4460","Evan Barlow","1985-01-01T00:00:00+02:00","1985-11-08","male","{Strathmore Alberta|Canada}",1985-11-08
"4461","Daniel Winnik","1985-01-01T00:00:00+02:00","1985-03-06","","{Ontario|Toronto|Canada}",1985-03-06
"4462","Danny Syvret","1985-01-01T00:00:00+02:00","1985-06-13","","{Ontario|Canada|Millgrove Ontario}",1985-06-13
"4463","Dany Roussin","1985-01-01T00:00:00+02:00","1985-01-09","","{Quebec City|Canada|Quebec}",1985-01-09
"4464","Darin Olver","1985-01-01T00:00:00+02:00","1985-03-05","male","{British Columbia|Canada|Burnaby}",1985-03-05
"4465","Darroll Powe","1985-01-01T00:00:00+02:00","1985-06-22","","{Saskatchewan|Saskatoon|Canada}",1985-06-22
"4466","David Brine","1985-01-01T00:00:00+02:00","1985-01-06","","{Nova Scotia|Truro Nova Scotia|Canada}",1985-01-06
"4467","David Brown (ice hockey)","1985-01-01T00:00:00+02:00","1985-02-01","male","{Ontario|Canada|Stoney Creek Ontario}",1985-02-01
"4468","Dean Strong","1985-01-01T00:00:00+02:00","1985-07-17","male","{Ontario|Mississauga|Canada}",1985-07-17
"4469","Ben Cottreau","1985-01-01T00:00:00+02:00","1985-04-04","male","{Ontario|Toronto|Canada}",1985-04-04
"4470","Benoît Mondou","1985-01-01T00:00:00+02:00","1985-05-03","male","{Sorel-Tracy|Canada|Quebec}",1985-05-03
"4471","Blair Riley","1985-01-01T00:00:00+02:00","1985-11-01","male","{British Columbia|Kamloops|Canada}",1985-11-01
"4472","Blair Yaworski","1985-01-01T00:00:00+02:00","1985-09-20","male","{Alberta|Canada|Calgary}",1985-09-20
"4473","Bobbi-Jo Slusar","1985-01-01T00:00:00+02:00","1985-06-06","female","{Saskatchewan|Swift Current|Canada}",1985-06-06
"4474","Bobby Raymond","1985-01-01T00:00:00+02:00","1985-08-07","male","{Ontario|Canada|Lucknow Ontario}",1985-08-07
"4475","Brad Richardson","1985-01-01T00:00:00+02:00","1985-02-04","","{Ontario|Belleville Ontario|Canada}",1985-02-04
"4476","Brandon Yip","1985-01-01T00:00:00+02:00","1985-04-25","male","{British Columbia|Vancouver|Canada}",1985-04-25
"4477","Braydon Coburn","1985-01-01T00:00:00+02:00","1985-02-27","","{Alberta|Canada|Calgary}",1985-02-27
"4478","Brendan Connolly","1985-01-01T00:00:00+02:00","1985-09-05","male","{Alberta|Ontario|Canmore Alberta|Canada|Dresden Ontario}",1985-09-05
"4479","Brent Burns","1985-01-01T00:00:00+02:00","1985-03-09","male","{Ontario|Barrie|Canada}",1985-03-09
"4480","Brent Seabrook","1985-01-01T00:00:00+02:00","1985-04-20","male","{British Columbia|Richmond British Columbia|Canada}",1985-04-20
"4481","Brett Carson","1985-01-01T00:00:00+02:00","1985-11-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1985-11-29
"4482","Brian Elliott","1985-01-01T00:00:00+02:00","1985-04-09","male","{Ontario|Newmarket Ontario|Canada}",1985-04-09
"4483","Brian Ihnacak","1985-01-01T00:00:00+02:00","1985-04-10","","{Ontario|Toronto|Canada}",1985-04-10
"4484","Brock McPherson","1985-01-01T00:00:00+02:00","1985-07-24","","{Ontario|Toronto|Canada}",1985-07-24
"4485","Bryan Bridges","1985-01-01T00:00:00+02:00","1985-12-27","","{British Columbia|Victoria British Columbia|Canada}",1985-12-27
"4486","Cédrick Desjardins","1985-01-01T00:00:00+02:00","1985-09-30","","{New Brunswick|Edmundston|Canada}",1985-09-30
"4487","Cam Cunning","1985-01-01T00:00:00+02:00","1985-06-04","male","{British Columbia|Canada|Powell River British Columbia}",1985-06-04
"4488","Jeff Caister","1985-01-01T00:00:00+02:00","1985-01-17","","{Ontario|Mississauga|Canada}",1985-01-17
"4489","Jeff Glass","1985-01-01T00:00:00+02:00","1985-11-19","male","{Alberta|Canada|Calgary}",1985-11-19
"4490","Jeff Kyrzakos","1985-01-01T00:00:00+02:00","1985-02-06","male","{Ontario|Mississauga|Canada}",1985-02-06
"4491","Jenny Lavigne","1985-01-01T00:00:00+02:00","1985-02-02","female","{Canada|Lac-au-Saumon Quebec|Quebec}",1985-02-02
"4492","Jeremy Colliton","1985-01-01T00:00:00+02:00","1985-01-13","male","{Alberta|Canada|Blackie Alberta}",1985-01-13
"4493","Jesse Gimblett","1985-01-01T00:00:00+02:00","1985-01-04","","{Newtonville Ontario|Canada}",1985-01-04
"4494","Jimmy Bonneau","1985-01-01T00:00:00+02:00","1985-03-22","male","{Baie-Comeau|Canada|Quebec}",1985-03-22
"4495","Andrew Gordon (ice hockey)","1985-01-01T00:00:00+02:00","1985-12-13","male","{Nova Scotia|Canada|Halifax (former city)}",1985-12-13
"4496","Andrew Ladd","1985-01-01T00:00:00+02:00","1985-12-12","male","{British Columbia|Maple Ridge British Columbia|Canada}",1985-12-12
"4497","Andrew Lord","1985-01-01T00:00:00+02:00","1985-02-22","","{British Columbia|West Vancouver|Canada}",1985-02-22
"4498","Martin Houle","1985-01-01T00:00:00+02:00","1985-02-12","","{Canada|Montreal|Quebec}",1985-02-12
"4499","Mason Raymond","1985-01-01T00:00:00+02:00","1985-09-17","male","{Alberta|Canada|Cochrane Alberta}",1985-09-17
"4500","Matt Caruana","1985-01-01T00:00:00+02:00","1985-06-07","male","{Ontario|Orono Ontario|Bowmanville|Canada}",1985-06-07
"4501","Matt Clackson","1985-01-01T00:00:00+02:00","1985-04-26","","{Saskatchewan|Saskatoon|Canada}",1985-04-26
"4502","Matt Fornataro","1985-01-01T00:00:00+02:00","1985-06-26","male","{Alberta|Canada|Calgary}",1985-06-26
"4503","Matt Francis","1985-01-01T00:00:00+02:00","1985-09-27","","{British Columbia|Surrey British Columbia|Canada}",1985-09-27
"4504","Matt Pierce (ice hockey)","1985-01-01T00:00:00+02:00","1985-05-05","male","{Ontario|Arnprior|Canada}",1985-05-05
"4505","Matt Robinson (ice hockey)","1985-01-01T00:00:00+02:00","1985-08-13","","{British Columbia|Surrey British Columbia|Canada}",1985-08-13
"4506","Matt Smyth","1985-01-01T00:00:00+02:00","1985-07-03","male","{Ontario|Georgian Bluffs|Canada}",1985-07-03
"4507","Maxim Lapierre","1985-01-01T00:00:00+02:00","1985-03-29","male","{St. Leonard Quebec|Canada|Quebec}",1985-03-29
"4508","Meaghan Mikkelson-Reid","1985-01-01T00:00:00+02:00","1985-01-04","female","{Saskatchewan|Regina Saskatchewan|Canada}",1985-01-04
"4509","Nathan Horton","1985-01-01T00:00:00+02:00","1985-05-29","","{Ontario|Welland|Canada}",1985-05-29
"4510","Nathan McIver","1985-01-01T00:00:00+02:00","1985-01-06","male","{Prince Edward Island|Summerside Prince Edward Island|Canada}",1985-01-06
"4511","Nathan Saunders","1985-01-01T00:00:00+02:00","1985-04-25","","{Prince Edward Island|Canada|Charlottetown}",1985-04-25
"4512","Neil Graham","1985-01-01T00:00:00+02:00","1985-04-21","male","{Alberta|Canada|Calgary}",1985-04-21
"4513","Nick Johnson (ice hockey born 1985)","1985-01-01T00:00:00+02:00","1985-12-24","","{Alberta|Canada|Calgary}",1985-12-24
"4514","Nick St. Pierre","1985-01-01T00:00:00+02:00","1985-03-07","male","{Canada|Quebec|Saint-Étienne-de-Beauharnois Quebec|St-Etienne_Quebec}",1985-03-07
"4515","Nigel Dawes","1985-01-01T00:00:00+02:00","1985-02-09","male","{Manitoba|Winnipeg|Canada}",1985-02-09
"4516","Chris Holt (ice hockey)","1985-01-01T00:00:00+02:00","1985-06-05","male","{British Columbia|Vancouver|Canada}",1985-06-05
"4517","Clarke MacArthur","1985-01-01T00:00:00+02:00","1985-04-06","male","{Alberta|Lloydminster|Canada}",1985-04-06
"4518","Clayton Stoner","1985-01-01T00:00:00+02:00","1985-02-19","","{British Columbia|Port McNeill|Canada}",1985-02-19
"4519","Sabrina Harbec","1985-01-01T00:00:00+02:00","1985-03-20","","{Saint-Hubert Quebec|Canada|Quebec}",1985-03-20
"4520","Sarah Vaillancourt","1985-01-01T00:00:00+02:00","1985-05-08","female","{Canada|Sherbrooke|Quebec}",1985-05-08
"4521","Sean Bentivoglio","1985-01-01T00:00:00+02:00","1985-10-16","","{Ontario|Thorold|Canada}",1985-10-16
"4522","Aaron Brocklehurst","","1985-06-10","","{Nanaimo|Canada}",1985-06-10
"4523","Aaron Lee (ice hockey)","1985-01-01T00:00:00+02:00","1985-02-21","","{Canada|Calgary}",1985-02-21
"4524","Adam Dennis","1985-01-01T00:00:00+02:00","1985-02-08","","{Ontario|Toronto|Canada}",1985-02-08
"4525","Carter Hutton","1985-01-01T00:00:00+02:00","1985-12-19","male","{Ontario|Canada|Thunder Bay}",1985-12-19
"4526","Chad Klassen","1985-01-01T00:00:00+02:00","1985-04-16","male","{Saskatchewan|Warman Saskatchewan|Canada}",1985-04-16
"4527","Will Colbert","1985-01-01T00:00:00+02:00","1985-02-06","male","{Ontario|Arnprior|Canada}",1985-02-06
"4528","Colin Fraser","1985-01-01T00:00:00+02:00","1985-01-28","male","{British Columbia|Surrey British Columbia|Sicamous|Canada}",1985-01-28
"4529","Corey Perry","1985-01-01T00:00:00+02:00","1985-05-16","male","{Ontario|Peterborough|Temiskaming Shores|Canada}",1985-05-16
"4530","Dan DaSilva","1985-01-01T00:00:00+02:00","1985-04-30","","{Saskatchewan|Saskatoon|Canada}",1985-04-30
"4531","Dan Turple","1985-01-01T00:00:00+02:00","1985-01-01","","{Hamilton Ontario|Ontario|Canada}",1985-01-01
"4532","Daniel Carcillo","1985-01-01T00:00:00+02:00","1985-01-28","","{Ontario|Canada|King City Ontario}",1985-01-28
"4533","John Mitchell (ice hockey born 1985)","1985-01-01T00:00:00+02:00","1985-01-22","male","{Ontario|Oakville Ontario|Canada}",1985-01-22
"4534","Jonathan Boutin","1985-01-01T00:00:00+02:00","1985-03-28","male","{Granby Quebec|Canada|Quebec}",1985-03-28
"4535","Jonathan Paiement","1985-01-01T00:00:00+02:00","1985-03-07","male","{Canada|Montreal|Quebec}",1985-03-07
"4536","Jordan Smith (ice hockey)","1985-01-01T00:00:00+02:00","1985-11-04","","{Ontario|Canada|Sault Ste. Marie Ontario}",1985-11-04
"4537","Kevin Du","1985-01-01T00:00:00+02:00","1985-07-25","","{Alberta|Spruce Grove|Canada}",1985-07-25
"4538","Kevin Lavallee (ice hockey born 1985)","1985-01-01T00:00:00+02:00","1985-05-14","male","{Saskatchewan|Moose Jaw|Canada}",1985-05-14
"4539","Kevin Nastiuk","1985-01-01T00:00:00+02:00","1985-07-20","","{Alberta|Edmonton|Canada}",1985-07-20
"4540","Kira Hurley","1985-01-01T00:00:00+02:00","1985-01-03","","{Ontario|Toronto|Canada}",1985-01-03
"4541","Thomas Beauregard","1986-01-01T00:00:00+02:00","1986-02-09","male","{Canada|Montreal}",1986-02-09
"4542","Tim Crowder (ice hockey)","1986-01-01T00:00:00+02:00","1986-10-16","male","{British Columbia|Victoria British Columbia|Canada}",1986-10-16
"4543","Tim Spencer (ice hockey)","1986-01-01T00:00:00+02:00","1986-02-02","male","{Saskatchewan|Canada|Carnduff}",1986-02-02
"4544","Todd Perry (ice hockey)","1986-01-01T00:00:00+02:00","1986-12-13","","{Ontario|South Stormont|Canada}",1986-12-13
"4545","Luke Piggott","1986-01-01T00:00:00+02:00","1986-04-03","","{Alberta|Canada|Calgary}",1986-04-03
"4546","Greg Stewart (ice hockey)","1986-01-01T00:00:00+02:00","1986-05-21","","{Ontario|Kitchener Ontario|Canada}",1986-05-21
"4547","Garrett Festerling","1986-01-01T00:00:00+02:00","1986-03-03","male","{British Columbia|Canada|Prince George British Columbia}",1986-03-03
"4548","Patrick Bordeleau","1986-01-01T00:00:00+02:00","1986-03-23","","{Canada|Montreal|Quebec}",1986-03-23
"4549","Paul McIlveen","1986-01-01T00:00:00+02:00","1986-03-24","male","{Ontario|Waterloo Ontario|Canada}",1986-03-24
"4550","Derek Dorsett","1986-01-01T00:00:00+02:00","1986-12-20","","{Saskatchewan|Kindersley|Canada}",1986-12-20
"4551","Derek Keller (ice hockey)","1986-01-01T00:00:00+02:00","1986-10-18","","{Saskatchewan|Canada|Wilkie Saskatchewan}",1986-10-18
"4552","Derek Matheson","1986-01-01T00:00:00+02:00","1986-09-07","male","{Ontario|Durham Ontario|Canada}",1986-09-07
"4553","Devan Dubnyk","1986-01-01T00:00:00+02:00","1986-05-04","male","{Saskatchewan|Regina Saskatchewan|Canada}",1986-05-04
"4554","Ryan Annesley","1986-01-01T00:00:00+02:00","1986-03-02","male","{Ontario|Ajax Ontario|Canada}",1986-03-02
"4555","Ryan Donald","1986-01-01T00:00:00+02:00","1986-09-10","male","{Alberta|St. Albert Alberta|Canada}",1986-09-10
"4556","Ryan Garlock","1986-01-01T00:00:00+02:00","1986-04-24","","{Ontario|Canada|Iroquois Falls}",1986-04-24
"4557","Ryan Menei","1986-01-01T00:00:00+02:00","1986-07-31","male","{Manitoba|Winnipeg|Canada}",1986-07-31
"4558","Sébastien Bisaillon","1986-01-01T00:00:00+02:00","1986-12-08","","{Canada|Mont-Laurier|Quebec}",1986-12-08
"4559","Michael Busto","1986-01-01T00:00:00+02:00","1986-06-20","","{British Columbia|Canada|Burnaby}",1986-06-20
"4560","Michael Funk","1986-01-01T00:00:00+02:00","1986-08-15","male","{British Columbia|Canada|Abbotsford British Columbia}",1986-08-15
"4561","Michael Vernace","1986-01-01T00:00:00+02:00","1986-05-26","male","{Ontario|Toronto|Canada}",1986-05-26
"4562","Micheal Haley","1986-01-01T00:00:00+02:00","1986-03-30","male","{Ontario|Guelph|Canada}",1986-03-30
"4563","Mike Blunden","1986-01-01T00:00:00+02:00","1986-12-15","","{Ontario|Toronto|Canada}",1986-12-15
"4564","Mike Card","1986-01-01T00:00:00+02:00","1986-02-18","","{Ontario|Kitchener Ontario|Canada}",1986-02-18
"4565","Mike McKenzie (ice hockey)","1986-01-01T00:00:00+02:00","1986-04-29","male","{Ontario|Canada|Whitby Ontario}",1986-04-29
"4566","Mike McLean (ice hockey)","1986-01-01T00:00:00+02:00","1986-01-06","male","{Ontario|Oshawa|Canada}",1986-01-06
"4567","Tommy Grant (ice hockey)","1986-01-01T00:00:00+02:00","1986-08-29","male","{British Columbia|North Vancouver (city)|Canada}",1986-08-29
"4568","Trevor Kell","1986-01-01T00:00:00+02:00","1986-06-23","","{Ontario|Canada|Thunder Bay}",1986-06-23
"4569","Tyler Bozak","1986-01-01T00:00:00+02:00","1986-03-19","","{Saskatchewan|Regina Saskatchewan|Canada}",1986-03-19
"4570","Tyler Donati","1986-01-01T00:00:00+02:00","1986-10-17","","{Ontario|Oakville Ontario|Canada}",1986-10-17
"4571","Tyler Kennedy","1986-01-01T00:00:00+02:00","1986-07-15","","{Canada|Sault Ste. Marie Ontario}",1986-07-15
"4572","Tyler Spurgeon","1986-01-01T00:00:00+02:00","1986-04-10","male","{Alberta|Edmonton|Canada}",1986-04-10
"4573","Shane Lust","1986-01-01T00:00:00+02:00","1986-08-29","male","{Alberta|Canada|Calgary}",1986-08-29
"4574","Shannon Szabados","1986-01-01T00:00:00+02:00","1986-08-06","female","{Alberta|Edmonton|Canada}",1986-08-06
"4575","Simon Courcelles","1986-01-01T00:00:00+02:00","1986-06-10","","{Canada|Laval Quebec|Quebec}",1986-06-10
"4576","Stéphane Goulet","1986-01-01T00:00:00+02:00","1986-01-07","male","{Lévis Quebec|Canada|Quebec}",1986-01-07
"4577","Steve Ward (ice hockey)","1986-01-01T00:00:00+02:00","1986-02-13","male","{Ontario|Scarborough Ontario|Canada}",1986-02-13
"4578","Kris Chucko","1986-01-01T00:00:00+02:00","1986-03-13","male","{British Columbia|Canada|Burnaby}",1986-03-13
"4579","Kris Versteeg","1986-01-01T00:00:00+02:00","1986-05-13","male","{Alberta|Lethbridge|Canada}",1986-05-13
"4580","Kyle Chipchura","1986-01-01T00:00:00+02:00","1986-02-19","male","{Alberta|Canada|Westlock Alberta}",1986-02-19
"4581","Kyle Cumiskey","1986-01-01T00:00:00+02:00","1986-12-02","","{British Columbia|Canada|Abbotsford British Columbia}",1986-12-02
